GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATEA,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITS,ANRCA,CBSAA,CSAA,METDIVA,MEMI,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,UR,PCI,PUMA5A,GEOID,BTTRA,BTBGA,NAME_E,ALW1E001,NAME_M,ALW1M001
"G28097","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28097",,,,,,,,"86000US28097",,,"ZCTA5 28097",54505,"ZCTA5 28097",6579
"G28098","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28098",,,,,,,,"86000US28098",,,"ZCTA5 28098",54093,"ZCTA5 28098",8127
"G28101","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28101",,,,,,,,"86000US28101",,,"ZCTA5 28101",86458,"ZCTA5 28101",37006
"G28102","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28102",,,,,,,,"86000US28102",,,"ZCTA5 28102",51125,"ZCTA5 28102",23090
"G28103","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28103",,,,,,,,"86000US28103",,,"ZCTA5 28103",61532,"ZCTA5 28103",4629
"G28104","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28104",,,,,,,,"86000US28104",,,"ZCTA5 28104",105333,"ZCTA5 28104",4330
"G28105","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28105",,,,,,,,"86000US28105",,,"ZCTA5 28105",78620,"ZCTA5 28105",3838
"G28107","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28107",,,,,,,,"86000US28107",,,"ZCTA5 28107",79471,"ZCTA5 28107",13801
"G28108","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28108",,,,,,,,"86000US28108",,,"ZCTA5 28108",54279,"ZCTA5 28108",31661
"G28109","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28109",,,,,,,,"86000US28109",,,"ZCTA5 28109",48250,"ZCTA5 28109",34770
"G28110","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28110",,,,,,,,"86000US28110",,,"ZCTA5 28110",62279,"ZCTA5 28110",4233
"G28112","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28112",,,,,,,,"86000US28112",,,"ZCTA5 28112",54302,"ZCTA5 28112",2944
"G28114","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28114",,,,,,,,"86000US28114",,,"ZCTA5 28114",43858,"ZCTA5 28114",5757
"G28115","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28115",,,,,,,,"86000US28115",,,"ZCTA5 28115",63828,"ZCTA5 28115",3102
"G28117","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28117",,,,,,,,"86000US28117",,,"ZCTA5 28117",89189,"ZCTA5 28117",5460
"G28119","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28119",,,,,,,,"86000US28119",,,"ZCTA5 28119",37500,"ZCTA5 28119",14814
"G28120","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28120",,,,,,,,"86000US28120",,,"ZCTA5 28120",61680,"ZCTA5 28120",3222
"G28124","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28124",,,,,,,,"86000US28124",,,"ZCTA5 28124",68825,"ZCTA5 28124",8375
"G28125","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28125",,,,,,,,"86000US28125",,,"ZCTA5 28125",65667,"ZCTA5 28125",9077
"G28127","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28127",,,,,,,,"86000US28127",,,"ZCTA5 28127",63030,"ZCTA5 28127",12065
"G28128","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28128",,,,,,,,"86000US28128",,,"ZCTA5 28128",49219,"ZCTA5 28128",10136
"G28129","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28129",,,,,,,,"86000US28129",,,"ZCTA5 28129",57138,"ZCTA5 28129",6168
"G28133","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28133",,,,,,,,"86000US28133",,,"ZCTA5 28133",57741,"ZCTA5 28133",9221
"G28134","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28134",,,,,,,,"86000US28134",,,"ZCTA5 28134",60116,"ZCTA5 28134",5995
"G28135","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28135",,,,,,,,"86000US28135",,,"ZCTA5 28135",47031,"ZCTA5 28135",6086
"G28137","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28137",,,,,,,,"86000US28137",,,"ZCTA5 28137",53846,"ZCTA5 28137",15078
"G28138","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28138",,,,,,,,"86000US28138",,,"ZCTA5 28138",50902,"ZCTA5 28138",4979
"G28139","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28139",,,,,,,,"86000US28139",,,"ZCTA5 28139",47138,"ZCTA5 28139",3345
"G28144","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28144",,,,,,,,"86000US28144",,,"ZCTA5 28144",43701,"ZCTA5 28144",3452
"G28146","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28146",,,,,,,,"86000US28146",,,"ZCTA5 28146",53669,"ZCTA5 28146",2927
"G28147","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28147",,,,,,,,"86000US28147",,,"ZCTA5 28147",46927,"ZCTA5 28147",3599
"G28150","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28150",,,,,,,,"86000US28150",,,"ZCTA5 28150",38740,"ZCTA5 28150",1985
"G28152","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28152",,,,,,,,"86000US28152",,,"ZCTA5 28152",43750,"ZCTA5 28152",1593
"G28159","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28159",,,,,,,,"86000US28159",,,"ZCTA5 28159",51330,"ZCTA5 28159",9839
"G28160","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28160",,,,,,,,"86000US28160",,,"ZCTA5 28160",32292,"ZCTA5 28160",6307
"G28163","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28163",,,,,,,,"86000US28163",,,"ZCTA5 28163",64330,"ZCTA5 28163",3235
"G28164","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28164",,,,,,,,"86000US28164",,,"ZCTA5 28164",61454,"ZCTA5 28164",3496
"G28166","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28166",,,,,,,,"86000US28166",,,"ZCTA5 28166",61574,"ZCTA5 28166",4276
"G28167","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28167",,,,,,,,"86000US28167",,,"ZCTA5 28167",55333,"ZCTA5 28167",18392
"G28168","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28168",,,,,,,,"86000US28168",,,"ZCTA5 28168",52541,"ZCTA5 28168",6227
"G28169","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28169",,,,,,,,"86000US28169",,,"ZCTA5 28169",47625,"ZCTA5 28169",30643
"G28170","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28170",,,,,,,,"86000US28170",,,"ZCTA5 28170",32297,"ZCTA5 28170",4521
"G28173","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28173",,,,,,,,"86000US28173",,,"ZCTA5 28173",125591,"ZCTA5 28173",6955
"G28174","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28174",,,,,,,,"86000US28174",,,"ZCTA5 28174",54728,"ZCTA5 28174",6717
"G28202","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28202",,,,,,,,"86000US28202",,,"ZCTA5 28202",92786,"ZCTA5 28202",6407
"G28203","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28203",,,,,,,,"86000US28203",,,"ZCTA5 28203",88039,"ZCTA5 28203",7172
"G28204","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28204",,,,,,,,"86000US28204",,,"ZCTA5 28204",62850,"ZCTA5 28204",7211
"G28205","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28205",,,,,,,,"86000US28205",,,"ZCTA5 28205",52766,"ZCTA5 28205",2306
"G28206","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28206",,,,,,,,"86000US28206",,,"ZCTA5 28206",32232,"ZCTA5 28206",2113
"G28207","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28207",,,,,,,,"86000US28207",,,"ZCTA5 28207",136333,"ZCTA5 28207",17962
"G28208","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28208",,,,,,,,"86000US28208",,,"ZCTA5 28208",36062,"ZCTA5 28208",1942
"G28209","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28209",,,,,,,,"86000US28209",,,"ZCTA5 28209",76022,"ZCTA5 28209",7321
"G28210","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28210",,,,,,,,"86000US28210",,,"ZCTA5 28210",71914,"ZCTA5 28210",1619
"G28211","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28211",,,,,,,,"86000US28211",,,"ZCTA5 28211",90057,"ZCTA5 28211",9462
"G28212","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28212",,,,,,,,"86000US28212",,,"ZCTA5 28212",41641,"ZCTA5 28212",1767
"G28213","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28213",,,,,,,,"86000US28213",,,"ZCTA5 28213",45808,"ZCTA5 28213",2917
"G28214","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28214",,,,,,,,"86000US28214",,,"ZCTA5 28214",62697,"ZCTA5 28214",3681
"G28215","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28215",,,,,,,,"86000US28215",,,"ZCTA5 28215",51676,"ZCTA5 28215",2846
"G28216","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28216",,,,,,,,"86000US28216",,,"ZCTA5 28216",49465,"ZCTA5 28216",2688
"G28217","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28217",,,,,,,,"86000US28217",,,"ZCTA5 28217",51849,"ZCTA5 28217",2439
"G28226","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28226",,,,,,,,"86000US28226",,,"ZCTA5 28226",96487,"ZCTA5 28226",7987
"G28227","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28227",,,,,,,,"86000US28227",,,"ZCTA5 28227",59438,"ZCTA5 28227",3267
"G28244","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28244",,,,,,,,"86000US28244",,,"ZCTA5 28244",,"ZCTA5 28244",
"G28262","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28262",,,,,,,,"86000US28262",,,"ZCTA5 28262",53859,"ZCTA5 28262",2079
"G28269","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28269",,,,,,,,"86000US28269",,,"ZCTA5 28269",65963,"ZCTA5 28269",2998
"G28270","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28270",,,,,,,,"86000US28270",,,"ZCTA5 28270",98449,"ZCTA5 28270",5766
"G28273","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28273",,,,,,,,"86000US28273",,,"ZCTA5 28273",69896,"ZCTA5 28273",2965
"G28277","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28277",,,,,,,,"86000US28277",,,"ZCTA5 28277",110158,"ZCTA5 28277",4086
"G28278","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28278",,,,,,,,"86000US28278",,,"ZCTA5 28278",93938,"ZCTA5 28278",7891
"G28280","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28280",,,,,,,,"86000US28280",,,"ZCTA5 28280",,"ZCTA5 28280",
"G28282","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28282",,,,,,,,"86000US28282",,,"ZCTA5 28282",,"ZCTA5 28282",
"G28301","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28301",,,,,,,,"86000US28301",,,"ZCTA5 28301",26667,"ZCTA5 28301",1645
"G28303","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28303",,,,,,,,"86000US28303",,,"ZCTA5 28303",40840,"ZCTA5 28303",2097
"G28304","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28304",,,,,,,,"86000US28304",,,"ZCTA5 28304",48927,"ZCTA5 28304",2521
"G28305","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28305",,,,,,,,"86000US28305",,,"ZCTA5 28305",52978,"ZCTA5 28305",4065
"G28306","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28306",,,,,,,,"86000US28306",,,"ZCTA5 28306",51991,"ZCTA5 28306",3767
"G28307","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28307",,,,,,,,"86000US28307",,,"ZCTA5 28307",40015,"ZCTA5 28307",2031
"G28308","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28308",,,,,,,,"86000US28308",,,"ZCTA5 28308",,"ZCTA5 28308",
"G28310","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28310",,,,,,,,"86000US28310",,,"ZCTA5 28310",,"ZCTA5 28310",
"G28311","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28311",,,,,,,,"86000US28311",,,"ZCTA5 28311",46865,"ZCTA5 28311",2151
"G28312","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28312",,,,,,,,"86000US28312",,,"ZCTA5 28312",44042,"ZCTA5 28312",5803
"G28314","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28314",,,,,,,,"86000US28314",,,"ZCTA5 28314",49271,"ZCTA5 28314",1721
"G28315","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28315",,,,,,,,"86000US28315",,,"ZCTA5 28315",51404,"ZCTA5 28315",4396
"G28318","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28318",,,,,,,,"86000US28318",,,"ZCTA5 28318",51786,"ZCTA5 28318",7377
"G28320","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28320",,,,,,,,"86000US28320",,,"ZCTA5 28320",45753,"ZCTA5 28320",4407
"G28323","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28323",,,,,,,,"86000US28323",,,"ZCTA5 28323",52458,"ZCTA5 28323",7529
"G28325","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28325",,,,,,,,"86000US28325",,,"ZCTA5 28325",37768,"ZCTA5 28325",9112
"G28326","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28326",,,,,,,,"86000US28326",,,"ZCTA5 28326",66500,"ZCTA5 28326",3834
"G28327","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28327",,,,,,,,"86000US28327",,,"ZCTA5 28327",58261,"ZCTA5 28327",7905
"G28328","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28328",,,,,,,,"86000US28328",,,"ZCTA5 28328",37234,"ZCTA5 28328",2946
"G28330","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28330",,,,,,,,"86000US28330",,,"ZCTA5 28330",,"ZCTA5 28330",
"G28332","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28332",,,,,,,,"86000US28332",,,"ZCTA5 28332",41000,"ZCTA5 28332",8403
"G28333","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28333",,,,,,,,"86000US28333",,,"ZCTA5 28333",29773,"ZCTA5 28333",4467
"G28334","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28334",,,,,,,,"86000US28334",,,"ZCTA5 28334",38110,"ZCTA5 28334",2596
"G28337","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28337",,,,,,,,"86000US28337",,,"ZCTA5 28337",32787,"ZCTA5 28337",4406
"G28338","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28338",,,,,,,,"86000US28338",,,"ZCTA5 28338",50577,"ZCTA5 28338",16069
"G28339","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28339",,,,,,,,"86000US28339",,,"ZCTA5 28339",42336,"ZCTA5 28339",2291
"G28340","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28340",,,,,,,,"86000US28340",,,"ZCTA5 28340",30998,"ZCTA5 28340",1436
"G28341","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28341",,,,,,,,"86000US28341",,,"ZCTA5 28341",42063,"ZCTA5 28341",8754
"G28342","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28342",,,,,,,,"86000US28342",,,"ZCTA5 28342",48250,"ZCTA5 28342",16849
"G28343","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28343",,,,,,,,"86000US28343",,,"ZCTA5 28343",37375,"ZCTA5 28343",8485
"G28344","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28344",,,,,,,,"86000US28344",,,"ZCTA5 28344",46313,"ZCTA5 28344",11093
"G28345","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28345",,,,,,,,"86000US28345",,,"ZCTA5 28345",34302,"ZCTA5 28345",6528
"G28347","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28347",,,,,,,,"86000US28347",,,"ZCTA5 28347",29722,"ZCTA5 28347",5470
"G28348","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28348",,,,,,,,"86000US28348",,,"ZCTA5 28348",55810,"ZCTA5 28348",3601
"G28349","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28349",,,,,,,,"86000US28349",,,"ZCTA5 28349",37235,"ZCTA5 28349",8867
"G28350","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28350",,,,,,,,"86000US28350",,,"ZCTA5 28350",,"ZCTA5 28350",
"G28351","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28351",,,,,,,,"86000US28351",,,"ZCTA5 28351",36681,"ZCTA5 28351",4113
"G28352","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28352",,,,,,,,"86000US28352",,,"ZCTA5 28352",36195,"ZCTA5 28352",3386
"G28356","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28356",,,,,,,,"86000US28356",,,"ZCTA5 28356",66298,"ZCTA5 28356",10972
"G28357","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28357",,,,,,,,"86000US28357",,,"ZCTA5 28357",36406,"ZCTA5 28357",7271
"G28358","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28358",,,,,,,,"86000US28358",,,"ZCTA5 28358",38842,"ZCTA5 28358",1735
"G28360","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28360",,,,,,,,"86000US28360",,,"ZCTA5 28360",39229,"ZCTA5 28360",3161
"G28363","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28363",,,,,,,,"86000US28363",,,"ZCTA5 28363",39884,"ZCTA5 28363",8714
"G28364","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28364",,,,,,,,"86000US28364",,,"ZCTA5 28364",34502,"ZCTA5 28364",4459
"G28365","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28365",,,,,,,,"86000US28365",,,"ZCTA5 28365",45676,"ZCTA5 28365",2883
"G28366","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28366",,,,,,,,"86000US28366",,,"ZCTA5 28366",34257,"ZCTA5 28366",7183
"G28367","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28367",,,,,,,,"86000US28367",,,"ZCTA5 28367",38958,"ZCTA5 28367",11741
"G28369","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28369",,,,,,,,"86000US28369",,,"ZCTA5 28369",36542,"ZCTA5 28369",7109
"G28371","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28371",,,,,,,,"86000US28371",,,"ZCTA5 28371",47150,"ZCTA5 28371",9004
"G28372","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28372",,,,,,,,"86000US28372",,,"ZCTA5 28372",28378,"ZCTA5 28372",3373
"G28373","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28373",,,,,,,,"86000US28373",,,"ZCTA5 28373",48977,"ZCTA5 28373",5945
"G28374","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28374",,,,,,,,"86000US28374",,,"ZCTA5 28374",83408,"ZCTA5 28374",4262
"G28375","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28375",,,,,,,,"86000US28375",,,"ZCTA5 28375",19628,"ZCTA5 28375",17319
"G28376","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28376",,,,,,,,"86000US28376",,,"ZCTA5 28376",49667,"ZCTA5 28376",2341
"G28377","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28377",,,,,,,,"86000US28377",,,"ZCTA5 28377",31670,"ZCTA5 28377",3143
"G28379","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28379",,,,,,,,"86000US28379",,,"ZCTA5 28379",35816,"ZCTA5 28379",3309
"G28382","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28382",,,,,,,,"86000US28382",,,"ZCTA5 28382",52454,"ZCTA5 28382",14428
"G28383","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28383",,,,,,,,"86000US28383",,,"ZCTA5 28383",32760,"ZCTA5 28383",3728
"G28384","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28384",,,,,,,,"86000US28384",,,"ZCTA5 28384",33904,"ZCTA5 28384",2892
"G28385","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28385",,,,,,,,"86000US28385",,,"ZCTA5 28385",56989,"ZCTA5 28385",5182
"G28386","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28386",,,,,,,,"86000US28386",,,"ZCTA5 28386",30352,"ZCTA5 28386",3236
"G28387","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28387",,,,,,,,"86000US28387",,,"ZCTA5 28387",59394,"ZCTA5 28387",4571
"G28390","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28390",,,,,,,,"86000US28390",,,"ZCTA5 28390",48209,"ZCTA5 28390",3055
"G28391","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28391",,,,,,,,"86000US28391",,,"ZCTA5 28391",62036,"ZCTA5 28391",5315
"G28392","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28392",,,,,,,,"86000US28392",,,"ZCTA5 28392",35368,"ZCTA5 28392",18109
"G28393","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28393",,,,,,,,"86000US28393",,,"ZCTA5 28393",45784,"ZCTA5 28393",10342
"G28394","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28394",,,,,,,,"86000US28394",,,"ZCTA5 28394",59395,"ZCTA5 28394",26465
"G28395","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28395",,,,,,,,"86000US28395",,,"ZCTA5 28395",55000,"ZCTA5 28395",11400
"G28396","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28396",,,,,,,,"86000US28396",,,"ZCTA5 28396",45182,"ZCTA5 28396",5752
"G28398","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28398",,,,,,,,"86000US28398",,,"ZCTA5 28398",35635,"ZCTA5 28398",9094
"G28399","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28399",,,,,,,,"86000US28399",,,"ZCTA5 28399",35152,"ZCTA5 28399",7787
"G28401","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28401",,,,,,,,"86000US28401",,,"ZCTA5 28401",33741,"ZCTA5 28401",3684
"G28403","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28403",,,,,,,,"86000US28403",,,"ZCTA5 28403",39744,"ZCTA5 28403",4397
"G28405","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28405",,,,,,,,"86000US28405",,,"ZCTA5 28405",54929,"ZCTA5 28405",2661
"G28409","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28409",,,,,,,,"86000US28409",,,"ZCTA5 28409",83995,"ZCTA5 28409",6393
"G28411","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28411",,,,,,,,"86000US28411",,,"ZCTA5 28411",74096,"ZCTA5 28411",5068
"G28412","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28412",,,,,,,,"86000US28412",,,"ZCTA5 28412",53988,"ZCTA5 28412",4685
"G28420","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28420",,,,,,,,"86000US28420",,,"ZCTA5 28420",54773,"ZCTA5 28420",9601
"G28421","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28421",,,,,,,,"86000US28421",,,"ZCTA5 28421",43500,"ZCTA5 28421",20138
"G28422","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28422",,,,,,,,"86000US28422",,,"ZCTA5 28422",54685,"ZCTA5 28422",4538
"G28423","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28423",,,,,,,,"86000US28423",,,"ZCTA5 28423",40734,"ZCTA5 28423",5575
"G28424","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28424",,,,,,,,"86000US28424",,,"ZCTA5 28424",43125,"ZCTA5 28424",41004
"G28425","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28425",,,,,,,,"86000US28425",,,"ZCTA5 28425",43269,"ZCTA5 28425",4060
"G28428","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28428",,,,,,,,"86000US28428",,,"ZCTA5 28428",73673,"ZCTA5 28428",11150
"G28429","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28429",,,,,,,,"86000US28429",,,"ZCTA5 28429",48442,"ZCTA5 28429",5090
"G28430","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28430",,,,,,,,"86000US28430",,,"ZCTA5 28430",39750,"ZCTA5 28430",17175
"G28431","2015-2019","US",,,,,,,,,,,,,,,,,,,,,,,,,,,"28431",,,,,,,,"86000US28431",,,"ZCTA5 28431",30997,"ZCTA5 28431",5360
